TIME_UNITS: SECONDS
SERIE_INITIAL_DATA: 2017 10 30 00 00 00
NAME : Mare esquematica 
803520 -0.0809017 0 0.824429495
803640 -0.079863552 0 0.796369954
803760 -0.078801076 0 0.768677049
803880 -0.077714596 0 0.741359218
804000 -0.076604444 0 0.714424781
804120 -0.075470958 0 0.687881942
804240 -0.074314482 0 0.661738787
804360 -0.07313537 0 0.63600328
804480 -0.07193398 0 0.610683259
804600 -0.070710678 0 0.585786438
804720 -0.069465838 0 0.561320399
804840 -0.068199836 0 0.537292597
804960 -0.06691306 0 0.513710349
805080 -0.065605902 0 0.49058084
805200 -0.06427876 0 0.467911114
805320 -0.06293204 0 0.445708077
805440 -0.061566148 0 0.423978493
805560 -0.060181502 0 0.40272898
805680 -0.058778526 0 0.381966011
805800 -0.057357644 0 0.361695911
805920 -0.05591929 0 0.341924855
806040 -0.054463904 0 0.322658864
806160 -0.052991926 0 0.303903808
806280 -0.051503808 0 0.285665399
806400 -0.05 0 0.267949192
806520 -0.048480962 0 0.250760586
806640 -0.046947156 0 0.234104814
806760 -0.04539905 0 0.217986952
806880 -0.043837114 0 0.202411907
807000 -0.042261826 0 0.187384426
807120 -0.040673664 0 0.172909085
807240 -0.039073112 0 0.158990293
807360 -0.03746066 0 0.145632291
807480 -0.035836794 0 0.132839147
807600 -0.034202014 0 0.120614758
807720 -0.032556816 0 0.108962849
807840 -0.0309017 0 0.097886967
807960 -0.02923717 0 0.087390488
808080 -0.027563736 0 0.077476608
808200 -0.025881904 0 0.068148347
808320 -0.02419219 0 0.059408547
808440 -0.022495106 0 0.05125987
808560 -0.02079117 0 0.043704799
808680 -0.0190809 0 0.036745633
808800 -0.017364818 0 0.030384494
808920 -0.015643446 0 0.024623319
809040 -0.01391731 0 0.019463863
809160 -0.012186934 0 0.014907697
809280 -0.010452846 0 0.010956209
809400 -0.008715574 0 0.007610604
809520 -0.006975648 0 0.004871899
809640 -0.005233596 0 0.00274093
809760 -0.00348995 0 0.001218346
809880 -0.00174524 0 0.00030461
810000 -2.59718E-15 0 0
810120 0.00174524 0 0.00030461
810240 0.00348995 0 0.001218346
810360 0.005233596 0 0.00274093
810480 0.006975648 0 0.004871899
810600 0.008715574 0 0.007610604
810720 0.010452846 0 0.010956209
810840 0.012186934 0 0.014907697
810960 0.01391731 0 0.019463863
811080 0.015643446 0 0.024623319
811200 0.017364818 0 0.030384494
811320 0.0190809 0 0.036745633
811440 0.02079117 0 0.043704799
811560 0.022495106 0 0.05125987
811680 0.02419219 0 0.059408547
811800 0.025881904 0 0.068148347
811920 0.027563736 0 0.077476608
812040 0.02923717 0 0.087390488
812160 0.0309017 0 0.097886967
812280 0.032556816 0 0.108962849
812400 0.034202014 0 0.120614758
812520 0.035836794 0 0.132839147
812640 0.03746066 0 0.145632291
812760 0.039073112 0 0.158990293
812880 0.040673664 0 0.172909085
813000 0.042261826 0 0.187384426
813120 0.043837114 0 0.202411907
813240 0.04539905 0 0.217986952
813360 0.046947156 0 0.234104814
813480 0.048480962 0 0.250760586
813600 0.05 0 0.267949192
813720 0.051503808 0 0.285665399
813840 0.052991926 0 0.303903808
813960 0.054463904 0 0.322658864
814080 0.05591929 0 0.341924855
814200 0.057357644 0 0.361695911
814320 0.058778526 0 0.381966011
814440 0.060181502 0 0.40272898
814560 0.061566148 0 0.423978493
814680 0.06293204 0 0.445708077
814800 0.06427876 0 0.467911114
814920 0.065605902 0 0.49058084
815040 0.06691306 0 0.513710349
815160 0.068199836 0 0.537292597
815280 0.069465838 0 0.561320399
815400 0.070710678 0 0.585786438
815520 0.07193398 0 0.610683259
815640 0.07313537 0 0.63600328
815760 0.074314482 0 0.661738787
815880 0.075470958 0 0.687881942
816000 0.076604444 0 0.714424781
816120 0.077714596 0 0.741359218
816240 0.078801076 0 0.768677049
816360 0.079863552 0 0.796369954
816480 0.0809017 0 0.824429495
816600 0.081915204 0 0.852847127
816720 0.082903758 0 0.881614193
816840 0.083867056 0 0.91072193
816960 0.08480481 0 0.940161472
817080 0.08571673 0 0.96992385
817200 0.08660254 0 1
817320 0.08746197 0 1.03038076
817440 0.08829476 0 1.061056874
817560 0.089100652 0 1.092019001
817680 0.089879404 0 1.123257706
817800 0.090630778 0 1.154763477
817920 0.091354546 0 1.186526714
818040 0.092050486 0 1.218537743
818160 0.092718386 0 1.250786813
818280 0.093358042 0 1.283264101
818400 0.093969262 0 1.315959713
818520 0.094551858 0 1.348863691
818640 0.095105652 0 1.381966011
818760 0.095630476 0 1.415256591
818880 0.09612617 0 1.448725288
819000 0.096592582 0 1.48236191
819120 0.097029572 0 1.516156209
819240 0.097437006 0 1.550097891
819360 0.09781476 0 1.584176618
819480 0.098162718 0 1.618382009
819600 0.098480776 0 1.652703645
819720 0.098768834 0 1.68713107
819840 0.099026806 0 1.721653798
819960 0.099254616 0 1.756261313
820080 0.09945219 0 1.790943073
820200 0.09961947 0 1.825688515
820320 0.099756406 0 1.860487053
820440 0.099862954 0 1.895328088
820560 0.099939082 0 1.930201007
820680 0.09998477 0 1.965095187
820800 0.1 0 2
820920 0.09998477 0 2.034904813
821040 0.099939082 0 2.069798993
821160 0.099862954 0 2.104671912
821280 0.099756406 0 2.139512947
821400 0.09961947 0 2.174311485
821520 0.09945219 0 2.209056927
821640 0.099254616 0 2.243738687
821760 0.099026806 0 2.278346202
821880 0.098768834 0 2.31286893
822000 0.098480776 0 2.347296355
822120 0.098162718 0 2.381617991
822240 0.09781476 0 2.415823382
822360 0.097437006 0 2.449902109
822480 0.097029572 0 2.483843791
822600 0.096592582 0 2.51763809
822720 0.09612617 0 2.551274712
822840 0.095630476 0 2.584743409
822960 0.095105652 0 2.618033989
823080 0.094551858 0 2.651136309
823200 0.093969262 0 2.684040287
823320 0.093358042 0 2.716735899
823440 0.092718386 0 2.749213187
823560 0.092050486 0 2.781462257
823680 0.091354546 0 2.813473286
823800 0.090630778 0 2.845236523
823920 0.089879404 0 2.876742294
824040 0.089100652 0 2.907980999
824160 0.08829476 0 2.938943126
824280 0.08746197 0 2.96961924
824400 0.08660254 0 3
824520 0.08571673 0 3.03007615
824640 0.08480481 0 3.059838528
824760 0.083867056 0 3.08927807
824880 0.082903758 0 3.118385807
825000 0.081915204 0 3.147152873
825120 0.0809017 0 3.175570505
825240 0.079863552 0 3.203630046
825360 0.078801076 0 3.231322951
825480 0.077714596 0 3.258640782
825600 0.076604444 0 3.285575219
825720 0.075470958 0 3.312118058
825840 0.074314482 0 3.338261213
825960 0.07313537 0 3.36399672
826080 0.07193398 0 3.389316741
826200 0.070710678 0 3.414213562
826320 0.069465838 0 3.438679601
826440 0.068199836 0 3.462707403
826560 0.06691306 0 3.486289651
826680 0.065605902 0 3.50941916
826800 0.06427876 0 3.532088886
826920 0.06293204 0 3.554291923
827040 0.061566148 0 3.576021507
827160 0.060181502 0 3.59727102
827280 0.058778526 0 3.618033989
827400 0.057357644 0 3.638304089
827520 0.05591929 0 3.658075145
827640 0.054463904 0 3.677341136
827760 0.052991926 0 3.696096192
827880 0.051503808 0 3.714334601
828000 0.05 0 3.732050808
828120 0.048480962 0 3.749239414
828240 0.046947156 0 3.765895186
828360 0.04539905 0 3.782013048
828480 0.043837114 0 3.797588093
828600 0.042261826 0 3.812615574
828720 0.040673664 0 3.827090915
828840 0.039073112 0 3.841009707
828960 0.03746066 0 3.854367709
829080 0.035836794 0 3.867160853
829200 0.034202014 0 3.879385242
829320 0.032556816 0 3.891037151
829440 0.0309017 0 3.902113033
829560 0.02923717 0 3.912609512
829680 0.027563736 0 3.922523392
829800 0.025881904 0 3.931851653
829920 0.02419219 0 3.940591453
830040 0.022495106 0 3.94874013
830160 0.02079117 0 3.956295201
830280 0.0190809 0 3.963254367
830400 0.017364818 0 3.969615506
830520 0.015643446 0 3.975376681
830640 0.01391731 0 3.980536137
830760 0.012186934 0 3.985092303
830880 0.010452846 0 3.989043791
831000 0.008715574 0 3.992389396
831120 0.006975648 0 3.995128101
831240 0.005233596 0 3.99725907
831360 0.00348995 0 3.998781654
831480 0.00174524 0 3.99969539
831600 2.25416E-15 0 4
831720 -0.00174524 0 3.99969539
831840 -0.00348995 0 3.998781654
831960 -0.005233596 0 3.99725907
832080 -0.006975648 0 3.995128101
832200 -0.008715574 0 3.992389396
832320 -0.010452846 0 3.989043791
832440 -0.012186934 0 3.985092303
832560 -0.01391731 0 3.980536137
832680 -0.015643446 0 3.975376681
832800 -0.017364818 0 3.969615506
832920 -0.0190809 0 3.963254367
833040 -0.02079117 0 3.956295201
833160 -0.022495106 0 3.94874013
833280 -0.02419219 0 3.940591453
833400 -0.025881904 0 3.931851653
833520 -0.027563736 0 3.922523392
833640 -0.02923717 0 3.912609512
833760 -0.0309017 0 3.902113033
833880 -0.032556816 0 3.891037151
834000 -0.034202014 0 3.879385242
834120 -0.035836794 0 3.867160853
834240 -0.03746066 0 3.854367709
834360 -0.039073112 0 3.841009707
834480 -0.040673664 0 3.827090915
834600 -0.042261826 0 3.812615574
834720 -0.043837114 0 3.797588093
834840 -0.04539905 0 3.782013048
834960 -0.046947156 0 3.765895186
835080 -0.048480962 0 3.749239414
835200 -0.05 0 3.732050808
835320 -0.051503808 0 3.714334601
835440 -0.052991926 0 3.696096192
835560 -0.054463904 0 3.677341136
835680 -0.05591929 0 3.658075145
835800 -0.057357644 0 3.638304089
835920 -0.058778526 0 3.618033989
836040 -0.060181502 0 3.59727102
836160 -0.061566148 0 3.576021507
836280 -0.06293204 0 3.554291923
836400 -0.06427876 0 3.532088886
836520 -0.065605902 0 3.50941916
836640 -0.06691306 0 3.486289651
836760 -0.068199836 0 3.462707403
836880 -0.069465838 0 3.438679601
837000 -0.070710678 0 3.414213562
837120 -0.07193398 0 3.389316741
837240 -0.07313537 0 3.36399672
837360 -0.074314482 0 3.338261213
837480 -0.075470958 0 3.312118058
837600 -0.076604444 0 3.285575219
837720 -0.077714596 0 3.258640782
837840 -0.078801076 0 3.231322951
837960 -0.079863552 0 3.203630046
838080 -0.0809017 0 3.175570505
838200 -0.081915204 0 3.147152873
838320 -0.082903758 0 3.118385807
838440 -0.083867056 0 3.08927807
838560 -0.08480481 0 3.059838528
838680 -0.08571673 0 3.03007615
838800 -0.08660254 0 3
838920 -0.08746197 0 2.96961924
839040 -0.08829476 0 2.938943126
839160 -0.089100652 0 2.907980999
839280 -0.089879404 0 2.876742294
839400 -0.090630778 0 2.845236523
839520 -0.091354546 0 2.813473286
839640 -0.092050486 0 2.781462257
839760 -0.092718386 0 2.749213187
839880 -0.093358042 0 2.716735899
840000 -0.093969262 0 2.684040287
840120 -0.094551858 0 2.651136309
840240 -0.095105652 0 2.618033989
840360 -0.095630476 0 2.584743409
840480 -0.09612617 0 2.551274712
840600 -0.096592582 0 2.51763809
840720 -0.097029572 0 2.483843791
840840 -0.097437006 0 2.449902109
840960 -0.09781476 0 2.415823382
841080 -0.098162718 0 2.381617991
841200 -0.098480776 0 2.347296355
841320 -0.098768834 0 2.31286893
841440 -0.099026806 0 2.278346202
841560 -0.099254616 0 2.243738687
841680 -0.09945219 0 2.209056927
841800 -0.09961947 0 2.174311485
841920 -0.099756406 0 2.139512947
842040 -0.099862954 0 2.104671912
842160 -0.099939082 0 2.069798993
842280 -0.09998477 0 2.034904813
842400 -0.1 0 2
842520 -0.09998477 0 1.965095187
842640 -0.099939082 0 1.930201007
842760 -0.099862954 0 1.895328088
842880 -0.099756406 0 1.860487053
843000 -0.09961947 0 1.825688515
843120 -0.09945219 0 1.790943073
843240 -0.099254616 0 1.756261313
843360 -0.099026806 0 1.721653798
843480 -0.098768834 0 1.68713107
843600 -0.098480776 0 1.652703645
843720 -0.098162718 0 1.618382009
843840 -0.09781476 0 1.584176618
843960 -0.097437006 0 1.550097891
844080 -0.097029572 0 1.516156209
844200 -0.096592582 0 1.48236191
844320 -0.09612617 0 1.448725288
844440 -0.095630476 0 1.415256591
844560 -0.095105652 0 1.381966011
844680 -0.094551858 0 1.348863691
844800 -0.093969262 0 1.315959713
844920 -0.093358042 0 1.283264101
845040 -0.092718386 0 1.250786813
845160 -0.092050486 0 1.218537743
845280 -0.091354546 0 1.186526714
845400 -0.090630778 0 1.154763477
845520 -0.089879404 0 1.123257706
845640 -0.089100652 0 1.092019001
845760 -0.08829476 0 1.061056874
845880 -0.08746197 0 1.03038076
846000 -0.08660254 0 1
846120 -0.08571673 0 0.96992385
846240 -0.08480481 0 0.940161472
846360 -0.083867056 0 0.91072193
846480 -0.082903758 0 0.881614193
846600 -0.081915204 0 0.852847127
846720 -0.0809017 0 0.824429495
846840 -0.079863552 0 0.796369954
846960 -0.078801076 0 0.768677049
847080 -0.077714596 0 0.741359218
847200 -0.076604444 0 0.714424781
847320 -0.075470958 0 0.687881942
847440 -0.074314482 0 0.661738787
847560 -0.07313537 0 0.63600328
847680 -0.07193398 0 0.610683259
847800 -0.070710678 0 0.585786438
847920 -0.069465838 0 0.561320399
848040 -0.068199836 0 0.537292597
848160 -0.06691306 0 0.513710349
848280 -0.065605902 0 0.49058084
848400 -0.06427876 0 0.467911114
848520 -0.06293204 0 0.445708077
848640 -0.061566148 0 0.423978493
848760 -0.060181502 0 0.40272898
848880 -0.058778526 0 0.381966011
849000 -0.057357644 0 0.361695911
849120 -0.05591929 0 0.341924855
849240 -0.054463904 0 0.322658864
849360 -0.052991926 0 0.303903808
849480 -0.051503808 0 0.285665399
849600 -0.05 0 0.267949192
849720 -0.048480962 0 0.250760586
849840 -0.046947156 0 0.234104814
849960 -0.04539905 0 0.217986952
850080 -0.043837114 0 0.202411907
850200 -0.042261826 0 0.187384426
850320 -0.040673664 0 0.172909085
850440 -0.039073112 0 0.158990293
850560 -0.03746066 0 0.145632291
850680 -0.035836794 0 0.132839147
850800 -0.034202014 0 0.120614758
850920 -0.032556816 0 0.108962849
851040 -0.0309017 0 0.097886967
851160 -0.02923717 0 0.087390488
851280 -0.027563736 0 0.077476608
851400 -0.025881904 0 0.068148347
851520 -0.02419219 0 0.059408547
851640 -0.022495106 0 0.05125987
851760 -0.02079117 0 0.043704799
851880 -0.0190809 0 0.036745633
852000 -0.017364818 0 0.030384494
852120 -0.015643446 0 0.024623319
852240 -0.01391731 0 0.019463863
852360 -0.012186934 0 0.014907697
852480 -0.010452846 0 0.010956209
852600 -0.008715574 0 0.007610604
852720 -0.006975648 0 0.004871899
852840 -0.005233596 0 0.00274093
852960 -0.00348995 0 0.001218346
853080 -0.00174524 0 0.00030461
853200 -4.9006E-16 0 0
853320 0.00174524 0 0.00030461
853440 0.00348995 0 0.001218346
853560 0.005233596 0 0.00274093
853680 0.006975648 0 0.004871899
853800 0.008715574 0 0.007610604
853920 0.010452846 0 0.010956209
854040 0.012186934 0 0.014907697
854160 0.01391731 0 0.019463863
854280 0.015643446 0 0.024623319
854400 0.017364818 0 0.030384494
854520 0.0190809 0 0.036745633
854640 0.02079117 0 0.043704799
854760 0.022495106 0 0.05125987
854880 0.02419219 0 0.059408547
855000 0.025881904 0 0.068148347
855120 0.027563736 0 0.077476608
855240 0.02923717 0 0.087390488
855360 0.0309017 0 0.097886967
855480 0.032556816 0 0.108962849
855600 0.034202014 0 0.120614758
855720 0.035836794 0 0.132839147
855840 0.03746066 0 0.145632291
855960 0.039073112 0 0.158990293
856080 0.040673664 0 0.172909085
856200 0.042261826 0 0.187384426
856320 0.043837114 0 0.202411907
856440 0.04539905 0 0.217986952
856560 0.046947156 0 0.234104814
856680 0.048480962 0 0.250760586
856800 0.05 0 0.267949192
856920 0.051503808 0 0.285665399
857040 0.052991926 0 0.303903808
857160 0.054463904 0 0.322658864
857280 0.05591929 0 0.341924855
857400 0.057357644 0 0.361695911
857520 0.058778526 0 0.381966011
857640 0.060181502 0 0.40272898
857760 0.061566148 0 0.423978493
857880 0.06293204 0 0.445708077
858000 0.06427876 0 0.467911114
858120 0.065605902 0 0.49058084
858240 0.06691306 0 0.513710349
858360 0.068199836 0 0.537292597
858480 0.069465838 0 0.561320399
858600 0.070710678 0 0.585786438
858720 0.07193398 0 0.610683259
858840 0.07313537 0 0.63600328
858960 0.074314482 0 0.661738787
859080 0.075470958 0 0.687881942
859200 0.076604444 0 0.714424781
859320 0.077714596 0 0.741359218
859440 0.078801076 0 0.768677049
859560 0.079863552 0 0.796369954
859680 0.0809017 0 0.824429495
859800 0.081915204 0 0.852847127
859920 0.082903758 0 0.881614193
860040 0.083867056 0 0.91072193
860160 0.08480481 0 0.940161472
860280 0.08571673 0 0.96992385
860400 0.08660254 0 1
860520 0.08746197 0 1.03038076
860640 0.08829476 0 1.061056874
860760 0.089100652 0 1.092019001
860880 0.089879404 0 1.123257706
861000 0.090630778 0 1.154763477
861120 0.091354546 0 1.186526714
861240 0.092050486 0 1.218537743
861360 0.092718386 0 1.250786813
861480 0.093358042 0 1.283264101
861600 0.093969262 0 1.315959713
861720 0.094551858 0 1.348863691
861840 0.095105652 0 1.381966011
861960 0.095630476 0 1.415256591
862080 0.09612617 0 1.448725288
862200 0.096592582 0 1.48236191
862320 0.097029572 0 1.516156209
862440 0.097437006 0 1.550097891
862560 0.09781476 0 1.584176618
862680 0.098162718 0 1.618382009
862800 0.098480776 0 1.652703645
862920 0.098768834 0 1.68713107
863040 0.099026806 0 1.721653798
863160 0.099254616 0 1.756261313
863280 0.09945219 0 1.790943073
863400 0.09961947 0 1.825688515
863520 0.099756406 0 1.860487053
863640 0.099862954 0 1.895328088
863760 0.099939082 0 1.930201007
863880 0.09998477 0 1.965095187
864000 0.1 0 2
864120 0.09998477 0 2.034904813
864240 0.099939082 0 2.069798993
864360 0.099862954 0 2.104671912
864480 0.099756406 0 2.139512947
864600 0.09961947 0 2.174311485
864720 0.09945219 0 2.209056927
864840 0.099254616 0 2.243738687
864960 0.099026806 0 2.278346202
865080 0.098768834 0 2.31286893
865200 0.098480776 0 2.347296355
865320 0.098162718 0 2.381617991
865440 0.09781476 0 2.415823382
865560 0.097437006 0 2.449902109
865680 0.097029572 0 2.483843791
865800 0.096592582 0 2.51763809
865920 0.09612617 0 2.551274712
866040 0.095630476 0 2.584743409
866160 0.095105652 0 2.618033989
866280 0.094551858 0 2.651136309
866400 0.093969262 0 2.684040287
866520 0.093358042 0 2.716735899
866640 0.092718386 0 2.749213187
866760 0.092050486 0 2.781462257
866880 0.091354546 0 2.813473286
867000 0.090630778 0 2.845236523
867120 0.089879404 0 2.876742294
867240 0.089100652 0 2.907980999
867360 0.08829476 0 2.938943126
867480 0.08746197 0 2.96961924
867600 0.08660254 0 3
867720 0.08571673 0 3.03007615
867840 0.08480481 0 3.059838528
867960 0.083867056 0 3.08927807
868080 0.082903758 0 3.118385807
868200 0.081915204 0 3.147152873
868320 0.0809017 0 3.175570505
868440 0.079863552 0 3.203630046
868560 0.078801076 0 3.231322951
868680 0.077714596 0 3.258640782
868800 0.076604444 0 3.285575219
868920 0.075470958 0 3.312118058
869040 0.074314482 0 3.338261213
869160 0.07313537 0 3.36399672
869280 0.07193398 0 3.389316741
869400 0.070710678 0 3.414213562
869520 0.069465838 0 3.438679601
869640 0.068199836 0 3.462707403
869760 0.06691306 0 3.486289651
869880 0.065605902 0 3.50941916
870000 0.06427876 0 3.532088886
870120 0.06293204 0 3.554291923
870240 0.061566148 0 3.576021507
870360 0.060181502 0 3.59727102
870480 0.058778526 0 3.618033989
870600 0.057357644 0 3.638304089
870720 0.05591929 0 3.658075145
870840 0.054463904 0 3.677341136
870960 0.052991926 0 3.696096192
871080 0.051503808 0 3.714334601
871200 0.05 0 3.732050808
871320 0.048480962 0 3.749239414
871440 0.046947156 0 3.765895186
871560 0.04539905 0 3.782013048
871680 0.043837114 0 3.797588093
871800 0.042261826 0 3.812615574
871920 0.040673664 0 3.827090915
872040 0.039073112 0 3.841009707
872160 0.03746066 0 3.854367709
872280 0.035836794 0 3.867160853
872400 0.034202014 0 3.879385242
872520 0.032556816 0 3.891037151
872640 0.0309017 0 3.902113033
872760 0.02923717 0 3.912609512
872880 0.027563736 0 3.922523392
873000 0.025881904 0 3.931851653
873120 0.02419219 0 3.940591453
873240 0.022495106 0 3.94874013
873360 0.02079117 0 3.956295201
873480 0.0190809 0 3.963254367
873600 0.017364818 0 3.969615506
873720 0.015643446 0 3.975376681
873840 0.01391731 0 3.980536137
873960 0.012186934 0 3.985092303
874080 0.010452846 0 3.989043791
874200 0.008715574 0 3.992389396
874320 0.006975648 0 3.995128101
874440 0.005233596 0 3.99725907
874560 0.00348995 0 3.998781654
874680 0.00174524 0 3.99969539
874800 -1.27405E-15 0 4
874920 -0.00174524 0 3.99969539
875040 -0.00348995 0 3.998781654
875160 -0.005233596 0 3.99725907
875280 -0.006975648 0 3.995128101
875400 -0.008715574 0 3.992389396
875520 -0.010452846 0 3.989043791
875640 -0.012186934 0 3.985092303
875760 -0.01391731 0 3.980536137
875880 -0.015643446 0 3.975376681
876000 -0.017364818 0 3.969615506
876120 -0.0190809 0 3.963254367
876240 -0.02079117 0 3.956295201
876360 -0.022495106 0 3.94874013
876480 -0.02419219 0 3.940591453
876600 -0.025881904 0 3.931851653
876720 -0.027563736 0 3.922523392
876840 -0.02923717 0 3.912609512
876960 -0.0309017 0 3.902113033
877080 -0.032556816 0 3.891037151
877200 -0.034202014 0 3.879385242
877320 -0.035836794 0 3.867160853
877440 -0.03746066 0 3.854367709
877560 -0.039073112 0 3.841009707
877680 -0.040673664 0 3.827090915
877800 -0.042261826 0 3.812615574
877920 -0.043837114 0 3.797588093
878040 -0.04539905 0 3.782013048
878160 -0.046947156 0 3.765895186
878280 -0.048480962 0 3.749239414
878400 -0.05 0 3.732050808
878520 -0.051503808 0 3.714334601
878640 -0.052991926 0 3.696096192
878760 -0.054463904 0 3.677341136
878880 -0.05591929 0 3.658075145
879000 -0.057357644 0 3.638304089
879120 -0.058778526 0 3.618033989
879240 -0.060181502 0 3.59727102
879360 -0.061566148 0 3.576021507
879480 -0.06293204 0 3.554291923
879600 -0.06427876 0 3.532088886
879720 -0.065605902 0 3.50941916
879840 -0.06691306 0 3.486289651
879960 -0.068199836 0 3.462707403
880080 -0.069465838 0 3.438679601
880200 -0.070710678 0 3.414213562
880320 -0.07193398 0 3.389316741
880440 -0.07313537 0 3.36399672
880560 -0.074314482 0 3.338261213
880680 -0.075470958 0 3.312118058
880800 -0.076604444 0 3.285575219
880920 -0.077714596 0 3.258640782
881040 -0.078801076 0 3.231322951
881160 -0.079863552 0 3.203630046
881280 -0.0809017 0 3.175570505
881400 -0.081915204 0 3.147152873
881520 -0.082903758 0 3.118385807
881640 -0.083867056 0 3.08927807
881760 -0.08480481 0 3.059838528
881880 -0.08571673 0 3.03007615
882000 -0.08660254 0 3
882120 -0.08746197 0 2.96961924
882240 -0.08829476 0 2.938943126
882360 -0.089100652 0 2.907980999
882480 -0.089879404 0 2.876742294
882600 -0.090630778 0 2.845236523
882720 -0.091354546 0 2.813473286
882840 -0.092050486 0 2.781462257
882960 -0.092718386 0 2.749213187
883080 -0.093358042 0 2.716735899
883200 -0.093969262 0 2.684040287
883320 -0.094551858 0 2.651136309
883440 -0.095105652 0 2.618033989
883560 -0.095630476 0 2.584743409
883680 -0.09612617 0 2.551274712
883800 -0.096592582 0 2.51763809
883920 -0.097029572 0 2.483843791
884040 -0.097437006 0 2.449902109
884160 -0.09781476 0 2.415823382
884280 -0.098162718 0 2.381617991
884400 -0.098480776 0 2.347296355
884520 -0.098768834 0 2.31286893
884640 -0.099026806 0 2.278346202
884760 -0.099254616 0 2.243738687
884880 -0.09945219 0 2.209056927
885000 -0.09961947 0 2.174311485
885120 -0.099756406 0 2.139512947
885240 -0.099862954 0 2.104671912
885360 -0.099939082 0 2.069798993
885480 -0.09998477 0 2.034904813
885600 -0.1 0 2
885720 -0.09998477 0 1.965095187
885840 -0.099939082 0 1.930201007
885960 -0.099862954 0 1.895328088
886080 -0.099756406 0 1.860487053
886200 -0.09961947 0 1.825688515
886320 -0.09945219 0 1.790943073
886440 -0.099254616 0 1.756261313
886560 -0.099026806 0 1.721653798
886680 -0.098768834 0 1.68713107
886800 -0.098480776 0 1.652703645
886920 -0.098162718 0 1.618382009
887040 -0.09781476 0 1.584176618
887160 -0.097437006 0 1.550097891
887280 -0.097029572 0 1.516156209
887400 -0.096592582 0 1.48236191
887520 -0.09612617 0 1.448725288
887640 -0.095630476 0 1.415256591
887760 -0.095105652 0 1.381966011
887880 -0.094551858 0 1.348863691
888000 -0.093969262 0 1.315959713
888120 -0.093358042 0 1.283264101
888240 -0.092718386 0 1.250786813
888360 -0.092050486 0 1.218537743
888480 -0.091354546 0 1.186526714
888600 -0.090630778 0 1.154763477
888720 -0.089879404 0 1.123257706
888840 -0.089100652 0 1.092019001
888960 -0.08829476 0 1.061056874
889080 -0.08746197 0 1.03038076
889200 -0.08660254 0 1
889320 -0.08571673 0 0.96992385
889440 -0.08480481 0 0.940161472
889560 -0.083867056 0 0.91072193
889680 -0.082903758 0 0.881614193
889800 -0.081915204 0 0.852847127
889920 -0.0809017 0 0.824429495
890040 -0.079863552 0 0.796369954
890160 -0.078801076 0 0.768677049
890280 -0.077714596 0 0.741359218
890400 -0.076604444 0 0.714424781
890520 -0.075470958 0 0.687881942
890640 -0.074314482 0 0.661738787
890760 -0.07313537 0 0.63600328
890880 -0.07193398 0 0.610683259
891000 -0.070710678 0 0.585786438
891120 -0.069465838 0 0.561320399
891240 -0.068199836 0 0.537292597
891360 -0.06691306 0 0.513710349
891480 -0.065605902 0 0.49058084
891600 -0.06427876 0 0.467911114
891720 -0.06293204 0 0.445708077
891840 -0.061566148 0 0.423978493
891960 -0.060181502 0 0.40272898
892080 -0.058778526 0 0.381966011
892200 -0.057357644 0 0.361695911
892320 -0.05591929 0 0.341924855
892440 -0.054463904 0 0.322658864
892560 -0.052991926 0 0.303903808
892680 -0.051503808 0 0.285665399
892800 -0.05 0 0.267949192
892920 -0.048480962 0 0.250760586
893040 -0.046947156 0 0.234104814
893160 -0.04539905 0 0.217986952
893280 -0.043837114 0 0.202411907
893400 -0.042261826 0 0.187384426
893520 -0.040673664 0 0.172909085
893640 -0.039073112 0 0.158990293
893760 -0.03746066 0 0.145632291
893880 -0.035836794 0 0.132839147
894000 -0.034202014 0 0.120614758
894120 -0.032556816 0 0.108962849
894240 -0.0309017 0 0.097886967
894360 -0.02923717 0 0.087390488
894480 -0.027563736 0 0.077476608
894600 -0.025881904 0 0.068148347
894720 -0.02419219 0 0.059408547
894840 -0.022495106 0 0.05125987
894960 -0.02079117 0 0.043704799
895080 -0.0190809 0 0.036745633
895200 -0.017364818 0 0.030384494
895320 -0.015643446 0 0.024623319
895440 -0.01391731 0 0.019463863
895560 -0.012186934 0 0.014907697
895680 -0.010452846 0 0.010956209
895800 -0.008715574 0 0.007610604
895920 -0.006975648 0 0.004871899
896040 -0.005233596 0 0.00274093
896160 -0.00348995 0 0.001218346
896280 -0.00174524 0 0.00030461
896400 1.9598E-16 0 0
896520 0.00174524 0 0.00030461
896640 0.00348995 0 0.001218346
896760 0.005233596 0 0.00274093
896880 0.006975648 0 0.004871899
897000 0.008715574 0 0.007610604
897120 0.010452846 0 0.010956209
897240 0.012186934 0 0.014907697
897360 0.01391731 0 0.019463863
897480 0.015643446 0 0.024623319
897600 0.017364818 0 0.030384494
897720 0.0190809 0 0.036745633
897840 0.02079117 0 0.043704799
897960 0.022495106 0 0.05125987
898080 0.02419219 0 0.059408547
898200 0.025881904 0 0.068148347
898320 0.027563736 0 0.077476608
898440 0.02923717 0 0.087390488
898560 0.0309017 0 0.097886967
898680 0.032556816 0 0.108962849
898800 0.034202014 0 0.120614758
898920 0.035836794 0 0.132839147
899040 0.03746066 0 0.145632291
899160 0.039073112 0 0.158990293
899280 0.040673664 0 0.172909085
899400 0.042261826 0 0.187384426
